1000
;;;Imported Bertec Force Plate #1 - Force;;;Imported Bertec Force Plate #1 - Moment;;;Imported Bertec Force Plate #1 - CoP;;;
Frame;Sub Frame;Tiempo;Fx;Fy;Fz;Mx;My;Mz;Cx;Cy;Cz
;;;N;N;N;N.mm;N.mm;N.mm;mm;mm;mm
263;6;0.546;13.9716;-2.70921;-412.246;-2218.27;27105.8;-722.032;265.751;305.381;0
263;7;0.547;14.063;-2.67582;-413.829;-2324.65;27154.1;-715.527;265.617;305.617;0
263;8;0.548;14.1521;-2.63502;-415.397;-2431.87;27200.2;-707.184;265.48;305.854;0
263;9;0.549;14.2392;-2.58684;-416.949;-2539.36;27243.9;-696.913;265.341;306.09;0
264;0;0.55;14.3245;-2.53132;-418.482;-2646.54;27285.2;-684.63;265.2;306.324;0
264;1;0.551;14.4085;-2.46851;-419.996;-2752.83;27323.9;-670.262;265.057;306.554;0
264;2;0.552;14.4916;-2.3985;-421.49;-2857.65;27359.9;-653.746;264.912;306.78;0
264;3;0.553;14.574;-2.32137;-422.962;-2960.43;27393.1;-635.032;264.765;306.999;0
264;4;0.554;14.6565;-2.23722;-424.412;-3060.62;27423.5;-614.083;264.615;307.211;0
264;5;0.555;14.7392;-2.14616;-425.839;-3157.69;27451.1;-590.878;264.464;307.415;0
264;6;0.556;14.8229;-2.04832;-427.243;-3251.15;27475.8;-565.41;264.309;307.61;0
264;7;0.557;14.908;-1.94386;-428.623;-3340.55;27497.5;-537.688;264.153;307.794;0
264;8;0.558;14.9951;-1.83291;-429.978;-3425.45;27516.2;-507.741;263.994;307.967;0
264;9;0.559;15.0847;-1.71565;-431.31;-3505.5;27532;-475.61;263.834;308.128;0
265;0;0.56;15.1774;-1.59226;-432.617;-3580.37;27544.8;-441.357;263.67;308.276;0
265;1;0.561;15.2737;-1.46294;-433.901;-3649.78;27554.7;-405.061;263.505;308.412;0
265;2;0.562;15.3743;-1.3279;-435.161;-3713.52;27561.6;-366.817;263.337;308.534;0
265;3;0.563;15.4797;-1.18735;-436.398;-3771.44;27565.7;-326.737;263.166;308.642;0
265;4;0.564;15.5905;-1.04155;-437.613;-3823.44;27566.8;-284.951;262.994;308.737;0
265;5;0.565;15.7073;-0.890729;-438.805;-3869.46;27565.1;-241.601;262.818;308.818;0
265;6;0.566;15.8305;-0.735169;-439.978;-3909.53;27560.5;-196.845;262.641;308.886;0
265;7;0.567;15.9609;-0.575147;-441.13;-3943.72;27553.2;-150.856;262.461;308.94;0
265;8;0.568;16.0987;-0.410958;-442.263;-3972.15;27543.2;-103.816;262.278;308.981;0
265;9;0.569;16.2445;-0.242914;-443.379;-3994.99;27530.4;-55.9187;262.092;309.01;0
266;0;0.57;16.3987;-0.07134;-444.479;-4012.47;27515;-7.36755;261.904;309.027;0
266;1;0.571;16.5618;0.103428;-445.563;-4024.84;27497;41.6277;261.713;309.033;0
266;2;0.572;16.7339;0.281037;-446.635;-4032.42;27476.4;90.8514;261.519;309.028;0
266;3;0.573;16.9154;0.461124;-447.694;-4035.55;27453.4;140.084;261.322;309.014;0
266;4;0.574;17.1066;0.643314;-448.743;-4034.57;27427.8;189.106;261.121;308.991;0
266;5;0.575;17.3076;0.827225;-449.784;-4029.88;27399.8;237.696;260.918;308.96;0
266;6;0.576;17.5185;1.01246;-450.817;-4021.88;27369.4;285.636;260.711;308.921;0
266;7;0.577;17.7393;1.19863;-451.846;-4010.98;27336.7;332.712;260.5;308.877;0
266;8;0.578;17.9702;1.38534;-452.871;-3997.6;27301.6;378.719;260.286;308.827;0
266;9;0.579;18.211;1.57217;-453.895;-3982.14;27264.2;423.456;260.067;308.773;0
267;0;0.58;18.4616;1.75873;-454.92;-3965;27224.4;466.737;259.844;308.716;0
267;1;0.581;18.7218;1.94462;-455.947;-3946.59;27182.4;508.386;259.617;308.656;0
267;2;0.582;18.9914;2.12946;-456.979;-3927.25;27138.1;548.24;259.386;308.594;0
267;3;0.583;19.27;2.31286;-458.017;-3907.34;27091.5;586.154;259.15;308.531;0
267;4;0.584;19.5575;2.49446;-459.063;-3887.18;27042.7;621.998;258.908;308.468;0
267;5;0.585;19.8532;2.67391;-460.119;-3867.03;26991.5;655.66;258.662;308.404;0
267;6;0.586;20.1569;2.85087;-461.186;-3847.15;26938;687.047;258.41;308.342;0
267;7;0.587;20.4679;3.02504;-462.267;-3827.74;26882.1;716.086;258.153;308.28;0
267;8;0.588;20.7857;3.19614;-463.362;-3808.97;26823.9;742.723;257.89;308.22;0
267;9;0.589;21.1099;3.36391;-464.474;-3790.96;26763.2;766.925;257.62;308.162;0
268;0;0.59;21.4396;3.52813;-465.604;-3773.79;26700.1;788.681;257.345;308.105;0
268;1;0.591;21.7744;3.68859;-466.754;-3757.5;26634.4;807.997;257.063;308.05;0
268;2;0.592;22.1135;3.84515;-467.924;-3742.09;26566.2;824.9;256.775;307.997;0
268;3;0.593;22.4562;3.99767;-469.116;-3727.52;26495.3;839.437;256.479;307.946;0
268;4;0.594;22.8018;4.14607;-470.331;-3713.72;26421.8;851.672;256.177;307.896;0
268;5;0.595;23.1496;4.2903;-471.57;-3700.58;26345.5;861.686;255.868;307.847;0
268;6;0.596;23.4988;4.43033;-472.834;-3687.96;26266.4;869.576;255.551;307.8;0
268;7;0.597;23.8488;4.56617;-474.125;-3675.69;26184.5;875.45;255.227;307.753;0
268;8;0.598;24.1988;4.69789;-475.443;-3663.6;26099.6;879.432;254.895;307.706;0
268;9;0.599;24.5482;4.82555;-476.788;-3651.49;26011.7;881.654;254.556;307.659;0
269;0;0.6;24.8961;4.94927;-478.162;-3639.14;25920.7;882.257;254.209;307.611;0
269;1;0.601;25.2421;5.06917;-479.564;-3626.34;25826.5;881.385;253.854;307.562;0
269;2;0.602;25.5854;5.18541;-480.997;-3612.87;25729.2;879.19;253.491;307.511;0
269;3;0.603;25.9253;5.29815;-482.46;-3598.51;25628.6;875.824;253.121;307.459;0
269;4;0.604;26.2615;5.40759;-483.953;-3583.06;25524.7;871.436;252.742;307.404;0
269;5;0.605;26.5932;5.51392;-485.477;-3566.33;25417.3;866.176;252.355;307.346;0
269;6;0.606;26.92;5.61736;-487.031;-3548.12;25306.5;860.187;251.961;307.285;0
269;7;0.607;27.2414;5.71811;-488.617;-3528.3;25192;853.608;251.558;307.221;0
269;8;0.608;27.5569;5.81639;-490.234;-3506.71;25073.9;846.568;251.147;307.153;0
269;9;0.609;27.8661;5.91242;-491.883;-3483.25;24952.1;839.188;250.728;307.081;0
270;0;0.61;28.1687;6.00641;-493.562;-3457.84;24826.5;831.579;250.301;307.006;0
270;1;0.611;28.4643;6.09858;-495.271;-3430.41;24696.9;823.841;249.866;306.926;0
270;2;0.612;28.7525;6.1891;-497.011;-3400.93;24563.4;816.059;249.422;306.843;0
270;3;0.613;29.033;6.27818;-498.781;-3369.4;24425.7;808.31;248.971;306.755;0
270;4;0.614;29.3056;6.36598;-500.58;-3335.85;24283.9;800.655;248.512;306.664;0
270;5;0.615;29.57;6.45266;-502.407;-3300.31;24137.8;793.144;248.044;306.569;0
270;6;0.616;29.826;6.53836;-504.263;-3262.85;23987.3;785.812;247.569;306.471;0
270;7;0.617;30.0733;6.6232;-506.146;-3223.58;23832.3;778.685;247.086;306.369;0
270;8;0.618;30.3116;6.70728;-508.056;-3182.58;23672.8;771.772;246.595;306.264;0
270;9;0.619;30.5409;6.79068;-509.991;-3140;23508.6;765.075;246.096;306.157;0
271;0;0.62;30.7608;6.87344;-511.951;-3095.95;23339.6;758.581;245.589;306.047;0
271;1;0.621;30.9713;6.9556;-513.936;-3050.59;23165.8;752.27;245.075;305.936;0
271;2;0.622;31.172;7.03716;-515.944;-3004.06;22987.2;746.108;244.554;305.822;0
271;3;0.623;31.363;7.11809;-517.975;-2956.52;22803.5;740.057;244.024;305.708;0
271;4;0.624;31.5439;7.19835;-520.028;-2908.13;22614.9;734.066;243.488;305.592;0
271;5;0.625;31.7147;7.27786;-522.102;-2859.03;22421.1;728.082;242.944;305.476;0
271;6;0.626;31.8752;7.35653;-524.197;-2809.38;22222.3;722.041;242.393;305.359;0
271;7;0.627;32.0252;7.43423;-526.312;-2759.32;22018.3;715.876;241.835;305.243;0
271;8;0.628;32.1646;7.51081;-528.447;-2708.98;21809.2;709.516;241.27;305.126;0
271;9;0.629;32.2933;7.58611;-530.6;-2658.5;21594.9;702.886;240.699;305.01;0
272;0;0.63;32.4112;7.65993;-532.773;-2607.99;21375.5;695.907;240.121;304.895;0
272;1;0.631;32.5181;7.73206;-534.964;-2557.54;21150.9;688.5;239.537;304.781;0
272;2;0.632;32.6139;7.80227;-537.172;-2507.26;20921.1;680.586;238.947;304.668;0
272;3;0.633;32.6986;7.87033;-539.399;-2457.22;20686.3;672.082;238.351;304.556;0
272;4;0.634;32.772;7.93598;-541.643;-2407.48;20446.4;662.91;237.749;304.445;0
272;5;0.635;32.8342;7.99895;-543.905;-2358.09;20201.5;652.991;237.142;304.336;0
272;6;0.636;32.8849;8.05895;-546.184;-2309.08;19951.6;642.248;236.529;304.228;0
272;7;0.637;32.9241;8.11573;-548.48;-2260.46;19696.9;630.609;235.912;304.121;0
272;8;0.638;32.9519;8.16897;-550.793;-2212.25;19437.4;618.002;235.29;304.017;0
272;9;0.639;32.968;8.2184;-553.122;-2164.43;19173.1;604.363;234.663;303.913;0
273;0;0.64;32.9726;8.26373;-555.469;-2116.98;18904.2;589.63;234.033;303.811;0
273;1;0.641;32.9654;8.30467;-557.832;-2069.86;18630.8;573.747;233.399;303.711;0
273;2;0.642;32.9467;8.34094;-560.211;-2023.04;18353;556.663;232.761;303.611;0
273;3;0.643;32.9162;8.37225;-562.607;-1976.46;18070.8;538.332;232.12;303.513;0
273;4;0.644;32.8741;8.39835;-565.018;-1930.05;17784.5;518.717;231.476;303.416;0
273;5;0.645;32.8203;8.41895;-567.446;-1883.74;17494;497.784;230.829;303.32;0
273;6;0.646;32.7549;8.43383;-569.889;-1837.47;17199.7;475.506;230.181;303.224;0
273;7;0.647;32.678;8.44272;-572.347;-1791.16;16901.5;451.865;229.53;303.129;0
273;8;0.648;32.5895;8.44541;-574.82;-1744.72;16599.6;426.847;228.878;303.035;0
273;9;0.649;32.4896;8.44169;-577.308;-1698.07;16294.3;400.444;228.225;302.941;0
274;0;0.65;32.3784;8.43135;-579.81;-1651.13;15985.5;372.656;227.57;302.848;0
274;1;0.651;32.2561;8.41421;-582.325;-1603.82;15673.6;343.488;226.916;302.754;0
274;2;0.652;32.1228;8.3901;-584.854;-1556.05;15358.6;312.95;226.261;302.661;0
274;3;0.653;31.9788;8.35888;-587.396;-1507.76;15040.7;281.06;225.606;302.567;0
274;4;0.654;31.8243;8.32042;-589.951;-1458.86;14720.1;247.84;224.951;302.473;0
274;5;0.655;31.6596;8.27458;-592.517;-1409.28;14397;213.316;224.298;302.379;0
274;6;0.656;31.4851;8.22128;-595.094;-1358.96;14071.5;177.522;223.646;302.284;0
274;7;0.657;31.3011;8.16044;-597.681;-1307.83;13743.8;140.494;222.995;302.188;0
274;8;0.658;31.108;8.09198;-600.278;-1255.83;13414;102.273;222.346;302.092;0
274;9;0.659;30.9062;8.01586;-602.883;-1202.92;13082.4;62.906;221.7;301.995;0
275;0;0.66;30.6964;7.93204;-605.496;-1149.05;12749.1;22.4413;221.056;301.898;0
275;1;0.661;30.479;7.84051;-608.116;-1094.18;12414.2;-19.0675;220.414;301.799;0
275;2;0.662;30.2546;7.74126;-610.742;-1038.27;12078;-61.5639;219.776;301.7;0
275;3;0.663;30.0239;7.6343;-613.373;-981.29;11740.5;-104.988;219.141;301.6;0
275;4;0.664;29.7875;7.51966;-616.007;-923.219;11401.9;-149.278;218.509;301.499;0
275;5;0.665;29.5461;7.39738;-618.644;-864.037;11062.4;-194.368;217.882;301.397;0
275;6;0.666;29.3004;7.26752;-621.281;-803.729;10722.1;-240.192;217.258;301.294;0
275;7;0.667;29.0513;7.13015;-623.919;-742.282;10381.2;-286.68;216.639;301.19;0
275;8;0.668;28.7994;6.98536;-626.556;-679.691;10039.7;-333.761;216.024;301.085;0
275;9;0.669;28.5457;6.83324;-629.191;-615.951;9697.73;-381.366;215.413;300.979;0
276;0;0.67;28.2909;6.67392;-631.822;-551.061;9355.51;-429.421;214.807;300.872;0
276;1;0.671;28.0359;6.50752;-634.449;-485.021;9013.1;-477.855;214.206;300.764;0
276;2;0.672;27.7815;6.33421;-637.07;-417.835;8670.61;-526.596;213.61;300.656;0
276;3;0.673;27.5285;6.15415;-639.684;-349.506;8328.14;-575.572;213.019;300.546;0
276;4;0.674;27.2779;5.96753;-642.29;-280.04;7985.77;-624.713;212.433;300.436;0
276;5;0.675;27.0305;5.77456;-644.888;-209.443;7643.6;-673.95;211.853;300.325;0
276;6;0.676;26.7871;5.57547;-647.476;-137.721;7301.72;-723.216;211.277;300.213;0
276;7;0.677;26.5485;5.3705;-650.054;-64.8803;6960.2;-772.444;210.707;300.1;0
276;8;0.678;26.3155;5.15993;-652.621;9.07239;6619.11;-821.573;210.142;299.986;0
276;9;0.679;26.0889;4.94405;-655.176;84.1318;6278.52;-870.541;209.583;299.872;0
277;0;0.68;25.8694;4.72316;-657.72;160.293;5938.48;-919.29;209.029;299.756;0
277;1;0.681;25.6577;4.49761;-660.251;237.553;5599.05;-967.765;208.48;299.64;0
277;2;0.682;25.4546;4.26774;-662.77;315.91;5260.27;-1015.91;207.937;299.523;0
277;3;0.683;25.2605;4.03393;-665.277;395.362;4922.17;-1063.68;207.399;299.406;0
277;4;0.684;25.076;3.79658;-667.771;475.911;4584.79;-1111.03;206.866;299.287;0
277;5;0.685;24.9017;3.5561;-670.252;557.559;4248.12;-1157.92;206.338;299.168;0
277;6;0.686;24.7381;3.31293;-672.722;640.311;3912.19;-1204.29;205.815;299.048;0
277;7;0.687;24.5853;3.06753;-675.179;724.173;3576.98;-1250.12;205.298;298.927;0
277;8;0.688;24.4439;2.82038;-677.625;809.151;3242.48;-1295.37;204.785;298.806;0
277;9;0.689;24.314;2.57198;-680.059;895.256;2908.67;-1340;204.277;298.684;0
278;0;0.69;24.1958;2.32284;-682.484;982.497;2575.51;-1383.98;203.774;298.56;0
278;1;0.691;24.0893;2.07352;-684.898;1070.89;2242.95;-1427.28;203.275;298.436;0
278;2;0.692;23.9945;1.82455;-687.303;1160.43;1910.95;-1469.87;202.78;298.312;0
278;3;0.693;23.9114;1.57652;-689.7;1251.15;1579.42;-1511.72;202.29;298.186;0
278;4;0.694;23.8397;1.33001;-692.089;1343.05;1248.3;-1552.79;201.804;298.059;0
278;5;0.695;23.7792;1.08563;-694.472;1436.14;917.512;-1593.07;201.321;297.932;0
278;6;0.696;23.7294;0.843989;-696.849;1530.43;586.952;-1632.52;200.842;297.804;0
278;7;0.697;23.69;0.605709;-699.222;1625.91;256.525;-1671.12;200.367;297.675;0
278;8;0.698;23.6603;0.371416;-701.591;1722.6;-73.8758;-1708.84;199.895;297.545;0
278;9;0.699;23.6397;0.141742;-703.958;1820.48;-404.362;-1745.66;199.426;297.414;0
279;0;0.7;23.6274;-0.082685;-706.324;1919.56;-735.051;-1781.54;198.959;297.282;0
279;1;0.701;23.6227;-0.301238;-708.691;2019.8;-1066.06;-1816.46;198.496;297.15;0
279;2;0.702;23.6247;-0.513299;-711.058;2121.2;-1397.53;-1850.39;198.035;297.017;0
279;3;0.703;23.6322;-0.718261;-713.429;2223.73;-1729.58;-1883.32;197.576;296.883;0
279;4;0.704;23.6444;-0.915534;-715.803;2327.34;-2062.33;-1915.21;197.119;296.749;0
279;5;0.705;23.6601;-1.10454;-718.182;2432.01;-2395.93;-1946.04;196.664;296.614;0
279;6;0.706;23.6781;-1.28474;-720.569;2537.68;-2730.52;-1975.78;196.211;296.478;0
279;7;0.707;23.6972;-1.45561;-722.962;2644.31;-3066.21;-2004.41;195.759;296.342;0
279;8;0.708;23.7162;-1.61666;-725.365;2751.82;-3403.16;-2031.92;195.308;296.206;0
279;9;0.709;23.7337;-1.76743;-727.778;2860.15;-3741.49;-2058.27;194.859;296.07;0
280;0;0.71;23.7484;-1.90751;-730.202;2969.22;-4081.33;-2083.44;194.411;295.934;0
280;1;0.711;23.759;-2.03653;-732.638;3078.96;-4422.83;-2107.43;193.963;295.797;0
280;2;0.712;23.7641;-2.15416;-735.088;3189.28;-4766.1;-2130.2;193.516;295.661;0
280;3;0.713;23.7624;-2.26012;-737.552;3300.09;-5111.28;-2151.75;193.07;295.526;0
280;4;0.714;23.7525;-2.35418;-740.031;3411.28;-5458.49;-2172.06;192.624;295.39;0
280;5;0.715;23.7331;-2.43617;-742.526;3522.77;-5807.84;-2191.12;192.178;295.256;0
280;6;0.716;23.7028;-2.50597;-745.038;3634.44;-6159.46;-2208.92;191.733;295.122;0
280;7;0.717;23.6603;-2.56351;-747.568;3746.17;-6513.45;-2225.45;191.287;294.989;0
280;8;0.718;23.6044;-2.60877;-750.115;3857.87;-6869.92;-2240.71;190.842;294.857;0
280;9;0.719;23.5338;-2.6418;-752.682;3969.4;-7228.96;-2254.7;190.396;294.726;0
281;0;0.72;23.4473;-2.66268;-755.267;4080.66;-7590.67;-2267.41;189.95;294.597;0
281;1;0.721;23.3438;-2.67158;-757.872;4191.5;-7955.14;-2278.86;189.503;294.469;0
281;2;0.722;23.2221;-2.66869;-760.497;4301.81;-8322.44;-2289.04;189.057;294.343;0
281;3;0.723;23.0812;-2.65426;-763.142;4411.46;-8692.65;-2297.98;188.609;294.219;0
281;4;0.724;22.92;-2.62858;-765.807;4520.31;-9065.83;-2305.67;188.162;294.097;0
281;5;0.725;22.7376;-2.59199;-768.493;4628.22;-9442.04;-2312.14;187.714;293.978;0
281;6;0.726;22.5332;-2.54487;-771.2;4735.07;-9821.34;-2317.4;187.265;293.86;0
281;7;0.727;22.3058;-2.48764;-773.927;4840.72;-10203.8;-2321.47;186.816;293.745;0
281;8;0.728;22.0547;-2.42075;-776.675;4945.02;-10589.4;-2324.38;186.366;293.633;0
281;9;0.729;21.7791;-2.34467;-779.444;5047.85;-10978.2;-2326.14;185.915;293.524;0
282;0;0.73;21.4785;-2.25991;-782.233;5149.06;-11370.2;-2326.77;185.464;293.417;0
282;1;0.731;21.1521;-2.16699;-785.043;5248.54;-11765.5;-2326.31;185.013;293.314;0
282;2;0.732;20.7996;-2.06644;-787.872;5346.14;-12164;-2324.78;184.561;293.214;0
282;3;0.733;20.4205;-1.95884;-790.721;5441.76;-12565.9;-2322.19;184.108;293.118;0
282;4;0.734;20.0143;-1.84474;-793.588;5535.25;-12971;-2318.57;183.655;293.025;0
282;5;0.735;19.5807;-1.72471;-796.475;5626.52;-13379.4;-2313.95;183.202;292.936;0
282;6;0.736;19.1196;-1.59933;-799.379;5715.45;-13791.1;-2308.35;182.748;292.85;0
282;7;0.737;18.6307;-1.46918;-802.301;5801.93;-14206;-2301.78;182.293;292.768;0
282;8;0.738;18.1139;-1.33482;-805.239;5885.88;-14624.2;-2294.26;181.839;292.691;0
282;9;0.739;17.5693;-1.19683;-808.193;5967.19;-15045.7;-2285.82;181.384;292.617;0
283;0;0.74;16.9968;-1.05577;-811.162;6045.79;-15470.4;-2276.46;180.928;292.547;0
283;1;0.741;16.3967;-0.912184;-814.145;6121.6;-15898.3;-2266.2;180.472;292.481;0
283;2;0.742;15.769;-0.766623;-817.14;6194.54;-16329.4;-2255.06;180.016;292.419;0
283;3;0.743;15.114;-0.619611;-820.147;6264.55;-16763.6;-2243.05;179.56;292.362;0
283;4;0.744;14.4321;-0.471663;-823.164;6331.57;-17200.9;-2230.17;179.104;292.308;0
283;5;0.745;13.7237;-0.323277;-826.19;6395.56;-17641.3;-2216.45;178.647;292.259;0
283;6;0.746;12.9892;-0.174936;-829.224;6456.46;-18084.7;-2201.87;178.191;292.214;0
283;7;0.747;12.2291;-0.027105;-832.265;6514.23;-18531;-2186.46;177.734;292.173;0
283;8;0.748;11.4442;0.119771;-835.31;6568.86;-18980.3;-2170.21;177.278;292.136;0
283;9;0.749;10.6349;0.265261;-838.358;6620.31;-19432.3;-2153.13;176.821;292.103;0
284;0;0.75;9.80207;0.408958;-841.409;6668.58;-19887.1;-2135.23;176.365;292.074;0
284;1;0.751;8.94647;0.55047;-844.459;6713.65;-20344.6;-2116.49;175.908;292.05;0
284;2;0.752;8.06892;0.689426;-847.509;6755.52;-20804.6;-2096.92;175.452;292.029;0
284;3;0.753;7.17031;0.825475;-850.555;6794.2;-21267.1;-2076.53;174.996;292.012;0
284;4;0.754;6.25157;0.958287;-853.597;6829.73;-21731.9;-2055.29;174.541;291.999;0
284;5;0.755;5.31369;1.08755;-856.633;6862.11;-22199;-2033.21;174.086;291.989;0
284;6;0.756;4.35771;1.21297;-859.661;6891.4;-22668.1;-2010.28;173.631;291.984;0
284;7;0.757;3.38468;1.33427;-862.681;6917.63;-23139.1;-1986.49;173.178;291.981;0
284;8;0.758;2.39574;1.45122;-865.689;6940.88;-23611.9;-1961.83;172.725;291.982;0
284;9;0.759;1.39203;1.56357;-868.685;6961.2;-24086.2;-1936.27;172.273;291.987;0
285;0;0.76;0.374743;1.67113;-871.667;6978.69;-24561.9;-1909.82;171.822;291.994;0
285;1;0.761;-0.654902;1.7737;-874.634;6993.44;-25038.9;-1882.44;171.372;292.004;0
285;2;0.762;-1.69565;1.87112;-877.584;7005.54;-25516.8;-1854.13;170.924;292.017;0
285;3;0.763;-2.74621;1.96325;-880.516;7015.13;-25995.5;-1824.85;170.477;292.033;0
285;4;0.764;-3.80529;2.04997;-883.428;7022.32;-26474.7;-1794.59;170.032;292.051;0
285;5;0.765;-4.87155;2.13119;-886.319;7027.25;-26954.1;-1763.32;169.589;292.071;0
285;6;0.766;-5.94364;2.20682;-889.189;7030.07;-27433.6;-1731.01;169.148;292.094;0
285;7;0.767;-7.02019;2.2768;-892.034;7030.95;-27912.9;-1697.64;168.709;292.118;0
285;8;0.768;-8.09982;2.3411;-894.855;7030.04;-28391.6;-1663.16;168.272;292.144;0
285;9;0.769;-9.18116;2.39969;-897.651;7027.51;-28869.5;-1627.56;167.839;292.171;0
286;0;0.77;-10.2628;2.45258;-900.419;7023.56;-29346.3;-1590.8;167.408;292.2;0
286;1;0.771;-11.3434;2.49978;-903.16;7018.36;-29821.6;-1552.85;166.981;292.229;0
286;2;0.772;-12.4215;2.54133;-905.871;7012.11;-30295.3;-1513.69;166.557;292.259;0
286;3;0.773;-13.4959;2.57727;-908.553;7005;-30766.9;-1473.28;166.136;292.29;0
286;4;0.774;-14.5652;2.60767;-911.205;6997.22;-31236.1;-1431.61;165.72;292.321;0
286;5;0.775;-15.6282;2.63263;-913.825;6988.98;-31702.6;-1388.65;165.308;292.352;0
286;6;0.776;-16.6835;2.65223;-916.412;6980.48;-32166;-1344.41;164.9;292.383;0
286;7;0.777;-17.7302;2.66661;-918.967;6971.89;-32626.1;-1298.86;164.497;292.413;0
286;8;0.778;-18.767;2.6759;-921.488;6963.43;-33082.4;-1252.03;164.099;292.443;0
286;9;0.779;-19.7929;2.68026;-923.974;6955.27;-33534.7;-1203.92;163.706;292.472;0
287;0;0.78;-20.8071;2.67985;-926.426;6947.59;-33982.6;-1154.56;163.319;292.501;0
287;1;0.781;-21.8088;2.67488;-928.841;6940.57;-34425.8;-1103.99;162.937;292.528;0
287;2;0.782;-22.7971;2.66554;-931.221;6934.37;-34864;-1052.25;162.561;292.553;0
287;3;0.783;-23.7716;2.65207;-933.563;6929.12;-35296.9;-999.412;162.191;292.578;0
287;4;0.784;-24.7316;2.6347;-935.867;6924.98;-35724.1;-945.545;161.828;292.6;0
287;5;0.785;-25.677;2.61369;-938.132;6922.05;-36145.4;-890.734;161.471;292.621;0
287;6;0.786;-26.6073;2.58931;-940.358;6920.44;-36560.6;-835.074;161.121;292.641;0
287;7;0.787;-27.5224;2.56186;-942.544;6920.24;-36969.2;-778.669;160.777;292.658;0
287;8;0.788;-28.4224;2.53163;-944.688;6921.51;-37371.2;-721.634;160.441;292.673;0
287;9;0.789;-29.3072;2.49895;-946.791;6924.29;-37766.2;-664.087;160.111;292.687;0
288;0;0.79;-30.177;2.46414;-948.85;6928.62;-38154.1;-606.155;159.789;292.698;0
288;1;0.791;-31.032;2.42755;-950.866;6934.48;-38534.7;-547.965;159.474;292.707;0
288;2;0.792;-31.8726;2.38953;-952.836;6941.87;-38907.8;-489.645;159.166;292.715;0
288;3;0.793;-32.6992;2.35045;-954.759;6950.75;-39273.1;-431.326;158.866;292.72;0
288;4;0.794;-33.512;2.3107;-956.635;6961.05;-39630.7;-373.134;158.573;292.723;0
288;5;0.795;-34.3117;2.27066;-958.463;6972.71;-39980.3;-315.192;158.287;292.725;0
288;6;0.796;-35.0987;2.23072;-960.24;6985.63;-40321.8;-257.619;158.009;292.725;0
288;7;0.797;-35.8736;2.19129;-961.965;6999.68;-40655.2;-200.526;157.737;292.724;0
288;8;0.798;-36.637;2.15279;-963.638;7014.76;-40980.4;-144.021;157.473;292.721;0
288;9;0.799;-37.3893;2.11562;-965.257;7030.71;-41297.3;-88.1994;157.216;292.716;0
289;0;0.8;-38.1313;2.08022;-966.821;7047.4;-41605.9;-33.1518;156.966;292.711;0
289;1;0.801;-38.8636;2.047;-968.327;7064.65;-41906.2;21.041;156.723;292.704;0
289;2;0.802;-39.5868;2.01641;-969.776;7082.3;-42198.1;74.3064;156.487;292.697;0
289;3;0.803;-40.3016;1.98887;-971.165;7100.19;-42481.7;126.581;156.257;292.689;0
289;4;0.804;-41.0086;1.96483;-972.494;7118.13;-42757;177.808;156.034;292.681;0
289;5;0.805;-41.7086;1.94472;-973.761;7135.96;-43024;227.94;155.817;292.672;0
289;6;0.806;-42.4022;1.92898;-974.965;7153.51;-43282.8;276.936;155.606;292.663;0
289;7;0.807;-43.0901;1.91804;-976.105;7170.61;-43533.3;324.763;155.401;292.654;0
289;8;0.808;-43.7731;1.91235;-977.181;7187.09;-43775.8;371.392;155.202;292.645;0
289;9;0.809;-44.4519;1.91234;-978.191;7202.8;-44010.3;416.801;155.008;292.637;0
290;0;0.81;-45.1271;1.91843;-979.135;7217.59;-44236.9;460.968;154.82;292.629;0
290;1;0.811;-45.7996;1.93103;-980.013;7231.33;-44455.6;503.879;154.638;292.621;0
290;2;0.812;-46.47;1.95056;-980.822;7243.87;-44666.7;545.517;154.46;292.615;0
290;3;0.813;-47.139;1.97741;-981.565;7255.11;-44870.2;585.87;154.287;292.609;0
290;4;0.814;-47.8074;2.01195;-982.239;7264.94;-45066.3;624.924;154.119;292.604;0
290;5;0.815;-48.4757;2.05453;-982.845;7273.26;-45255.1;662.664;153.955;292.6;0
290;6;0.816;-49.1445;2.1055;-983.383;7279.99;-45436.7;699.076;153.796;292.597;0
290;7;0.817;-49.8145;2.16515;-983.854;7285.06;-45611.4;734.143;153.64;292.595;0
290;8;0.818;-50.4862;2.23376;-984.256;7288.41;-45779.2;767.847;153.489;292.595;0
290;9;0.819;-51.1601;2.31158;-984.592;7290.01;-45940.3;800.169;153.341;292.596;0
291;0;0.82;-51.8365;2.39883;-984.861;7289.83;-46095;831.087;153.196;292.598;0
291;1;0.821;-52.516;2.49568;-985.064;7287.85;-46243.2;860.58;153.056;292.602;0
291;2;0.822;-53.1987;2.60226;-985.201;7284.07;-46385.3;888.625;152.918;292.607;0
291;3;0.823;-53.885;2.71868;-985.274;7278.5;-46521.4;915.2;152.783;292.613;0
291;4;0.824;-54.575;2.845;-985.284;7271.18;-46651.6;940.283;152.652;292.62;0
291;5;0.825;-55.2689;2.98124;-985.231;7262.12;-46776.2;963.854;152.523;292.629;0
291;6;0.826;-55.9667;3.12737;-985.118;7251.4;-46895.2;985.894;152.396;292.639;0
291;7;0.827;-56.6685;3.28334;-984.944;7239.06;-47008.9;1006.39;152.273;292.65;0
