Devices
1000
		Imported Bertec Force Plate #1 - Force			Imported Bertec Force Plate #1 - Moment			Imported Bertec Force Plate #1 - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
271	0	24.7246	1.34539	-2.54181	63.0855	-9.54296	-0.391771	58.1333	-6.95954	-19.4347	32.4948	7.3025	-22.7807	59.4516	-36.7567	33.1528	54.755	-7.52517	-40.403	11.1285	-1.05749	-1.31706	3.34157	-0.839721	-10.2331	-6.76254	0.744754	-6.92049	-0.143681	-0.00282562	0.00590667	-0.245576	0.0460552	0.534263	0.901474	0.782921	1.15688	105.947	1777.68	-204.477	1140.18	1368.35	557.32	1261.94	1221.1	-1063.13	-14.0908	-5.62513e-16	-0.245741	-56.1194	-5.28944	1.1846	-111.687	-85.265	-6.96406
272	0	25.0273	1.50072	-3.06317	64.1663	-9.88234	0.0517683	58.7211	-7.02191	-19.6392	32.8039	7.54854	-23.4348	60.7173	-36.8492	33.1625	55.3333	-7.66982	-40.0628	11.5865	-1.09888	-1.37121	3.54875	-0.868173	-10.655	-7.19455	0.793886	-7.15973	-0.14524	-0.00183453	0.00297533	-0.244769	0.0670141	0.531502	0.889743	0.804719	1.13098	178.31	1854.65	-222.095	1125.63	1430.15	582.384	1394.81	1258.89	-1120.57	-14.3329	-1.97373e-17	-0.201711	-58.6302	-8.2485	1.30507	-101.979	-92.4705	-5.71953
273	0	25.3442	1.68688	-3.6873	65.23	-10.1908	0.553393	59.2551	-7.0404	-19.7912	33.1546	7.81294	-24.1302	61.9629	-36.9476	33.2418	55.8599	-7.81922	-39.727	12.0879	-1.14567	-1.4	3.80616	-0.89346	-11.1028	-7.63854	0.842128	-7.44052	-0.146411	-0.00111463	0.000595734	-0.24302	0.0851497	0.528785	0.88735	0.824736	1.10807	263.069	1941.53	-237.895	1112.73	1497.65	614.025	1526.17	1303.05	-1180.39	-14.5535	1.70234e-15	-0.0487688	-60.482	-10.9998	1.52542	-94.3896	-98.7004	-4.57479
274	0	25.6811	1.9053	-4.41841	66.2783	-10.4706	1.11332	59.7426	-7.01437	-19.8894	33.5599	8.1026	-24.883	63.19	-37.0624	33.3913	56.3424	-7.95698	-39.3965	12.6278	-1.19257	-1.39964	4.11711	-0.907112	-11.5688	-8.08582	0.896306	-7.76034	-0.147132	-0.000553257	-0.0010889	-0.240503	0.100082	0.526476	0.894967	0.84291	1.08913	358.444	2037.83	-252.256	1103.59	1572.41	651.779	1651.33	1355.32	-1244.71	-14.7247	-3.23815e-15	0.194867	-61.5814	-13.5564	1.82853	-89.216	-103.813	-3.48372
275	0	26.0441	2.15565	-5.25453	67.3114	-10.7257	1.72802	60.188	-6.94386	-19.9352	34.0313	8.42214	-25.7022	64.3975	-37.202	33.6062	56.7843	-8.06891	-39.0757	13.1995	-1.23373	-1.36986	4.47997	-0.900188	-12.0457	-8.53132	0.963552	-8.11424	-0.147401	-1.951e-05	-0.00196317	-0.237404	0.111623	0.524997	0.91303	0.859197	1.07508	461.847	2140.58	-264.959	1099.8	1653.77	694.664	1767.19	1416.1	-1313.73	-14.8239	-3.79234e-15	0.496646	-61.8702	-15.8877	2.18465	-86.6805	-107.799	-2.43587
276	0	26.4389	2.43579	-6.18734	68.3268	-10.96	2.38908	60.5929	-6.82966	-19.9311	34.5772	8.77372	-26.5899	65.5819	-37.3727	33.8763	57.1854	-8.14372	-38.7719	13.7874	-1.26359	-1.31716	4.8825	-0.865476	-12.5207	-8.96738	1.04894	-8.48595	-0.147301	0.00060532	-0.00199046	-0.234323	0.120043	0.524792	0.940063	0.87378	1.06747	570.015	2245.11	-275.75	1100.06	1739.15	740.909	1873.14	1484.18	-1385.81	-14.8382	1.66533e-15	0.812572	-61.4087	-17.967	2.55429	-86.6148	-110.729	-1.4394
277	0	26.8699	2.74171	-7.20207	69.3197	-11.1754	3.08237	60.9555	-6.67314	-19.8789	35.2023	9.15714	-27.5416	66.7374	-37.5786	34.1877	57.5423	-8.17348	-38.4947	14.368	-1.27739	-1.25615	5.3003	-0.799121	-12.9779	-9.3868	1.15393	-8.84847	-0.146955	0.00145887	-0.00120223	-0.232033	0.125873	0.526286	0.974699	0.88724	1.06841	679.941	2346.39	-285.144	1098.9	1825.1	787.81	1973.4	1557.32	-1458.63	-14.7613	8.16631e-16	1.08408	-60.3235	-19.7523	2.88551	-88.7781	-112.784	-0.534572
278	0	27.3389	3.06787	-8.27874	70.2822	-11.3703	3.78861	61.2716	-6.4762	-19.7785	35.9063	9.57001	-28.5471	67.8557	-37.8218	34.5239	57.8492	-8.15359	-38.2547	14.9255	-1.27485	-1.20411	5.70894	-0.704119	-13.4101	-9.78993	1.27598	-9.17856	-0.146504	0.00266878	0.00032593	-0.231518	0.129918	0.529859	1.01453	0.900312	1.08066	790.03	2441.2	-294.469	1089.93	1907.97	832.588	2075.84	1632.56	-1529.71	-14.5934	2.92112e-15	1.2438	-58.8099	-21.2013	3.11922	-92.7261	-114.175	0.212729
279	0	27.8436	3.40778	-9.39425	71.2038	-11.5382	4.48479	61.5341	-6.24113	-19.6263	36.6831	10.008	-29.5918	68.9259	-38.1029	34.8675	58.0985	-8.08252	-38.0632	15.4629	-1.26432	-1.17179	6.09867	-0.592214	-13.8246	-10.1848	1.40587	-9.47239	-0.146079	0.00420134	0.00247457	-0.234067	0.132615	0.535736	1.05812	0.913368	1.1071	900.78	2529.45	-304.982	1070.43	1983.68	873.778	2187.61	1705.82	-1595.83	-14.34	-1.37421e-15	1.23538	-57.1636	-22.1648	3.20639	-98.1675	-114.93	0.601225
280	0	28.377	3.75473	-10.5252	72.0713	-11.6679	5.14703	61.7345	-5.97057	-19.4145	37.52	10.4651	-30.658	69.9344	-38.422	35.2028	58.2816	-7.96136	-37.9312	15.9998	-1.26334	-1.1549	6.48173	-0.481657	-14.2363	-10.581	1.52767	-9.74832	-0.145808	0.00597674	0.00502854	-0.241146	0.13424	0.544018	1.10456	0.926824	1.15078	1014.25	2613.99	-316.377	1044.32	2047.57	912.462	2309.7	1772.18	-1652.25	-14.0165	3.4787e-15	1.00909	-55.7559	-22.482	3.1052	-104.878	-114.977	0.376531
281	0	28.9259	4.10275	-11.6509	72.8693	-11.7434	5.75417	61.8625	-5.66738	-19.1308	38.397	10.934	-31.7262	70.8648	-38.7789	35.5182	58.3889	-7.79358	-37.8701	16.5599	-1.29215	-1.1335	6.88676	-0.388852	-14.6568	-10.9811	1.62369	-10.0401	-0.145771	0.0077878	0.00780043	-0.254054	0.134895	0.554369	1.15236	0.940083	1.21364	1132.28	2699.53	-326.147	1021.53	2096.38	952.382	2434.5	1828.04	-1694.28	-13.6476	9.62193e-16	0.539906	-54.9535	-21.9874	2.79673	-112.593	-114.032	-0.734231
282	0	29.4716	4.44755	-12.757	73.581	-11.7466	6.29202	61.9075	-5.33477	-18.7604	39.2871	11.4065	-32.7767	71.6979	-39.174	35.8084	58.4107	-7.58464	-37.8902	17.1588	-1.36324	-1.08061	7.34305	-0.318949	-15.087	-11.3756	1.68277	-10.3794	-0.146063	0.00926264	0.0105416	-0.274086	0.134016	0.566265	1.20141	0.952435	1.29673	1255.14	2790.88	-330.595	1013.08	2130.87	998.249	2548.78	1873.77	-1720.29	-13.2773	-2.4852e-15	-0.15909	-55.161	-20.4613	2.29767	-121.324	-111.621	-3.07883
283	0	29.9905	4.78719	-13.8366	74.189	-11.6586	6.75689	61.8586	-4.97642	-18.2876	40.1569	11.874	-33.7903	72.4121	-39.6082	36.077	58.3372	-7.34214	-38.001	17.7984	-1.47674	-0.97289	7.86622	-0.263775	-15.5185	-11.7474	1.70433	-10.7857	-0.14671	0.0100539	0.0130698	-0.301515	0.130895	0.57867	1.25115	0.962364	1.39856	1381.33	2891.44	-326.356	1025.93	2156.1	1053.73	2640.06	1914.04	-1732.86	-12.9616	-3.91847e-15	-1.04524	-56.5771	-17.7621	1.65206	-131.092	-107.25	-6.86597
284	0	30.4565	5.12238	-14.892	74.6758	-11.4643	7.15843	61.7055	-4.59687	-17.7001	40.9692	12.3271	-34.7489	72.9833	-40.0829	36.337	58.1588	-7.07585	-38.211	18.4647	-1.62351	-0.797261	8.45178	-0.207737	-15.9366	-12.0754	1.69511	-11.2598	-0.147771	0.00968585	0.0150962	-0.336459	0.124658	0.590234	1.30041	0.967753	1.51631	1508.3	3001.74	-311.304	1060.09	2178.23	1119.92	2701.03	1954.94	-1736.44	-12.7767	-6.1309e-16	-2.02464	-59.3736	-13.8323	0.950062	-141.826	-100.244	-12.2161
285	0	30.8431	5.45636	-15.9328	75.025	-11.1557	7.52059	61.4387	-4.20181	-16.9935	41.6856	12.7564	-35.6354	73.3859	-40.5989	36.612	57.866	-6.79803	-38.5258	19.1296	-1.7896	-0.553744	9.07476	-0.1343	-16.3221	-12.3368	1.66408	-11.7837	-0.149195	0.00789802	0.0164643	-0.377412	0.114478	0.599312	1.34782	0.966513	1.64444	1633.09	3118.45	-284.858	1108.48	2201.35	1194.63	2730.96	2000.88	-1734.64	-12.7965	-1.34214e-15	-2.98508	-63.3289	-8.75527	0.296119	-153.516	-90.2165	-18.9634
286	0	31.128	5.79396	-16.9736	75.2219	-10.736	7.87978	61.0496	-3.79854	-16.1764	42.2711	13.1518	-36.4336	73.5933	-41.1552	36.9345	57.4499	-6.52364	-38.9484	19.7593	-1.95941	-0.254624	9.69707	-0.0298517	-16.6604	-12.5161	1.62128	-12.3289	-0.150885	0.00444965	0.017015	-0.422329	0.0996843	0.604326	1.3917	0.956321	1.77625	1752.27	3235.03	-247.79	1160.19	2226.8	1273.03	2735.17	2053.74	-1729.09	-13.0837	1.12503e-15	-3.78379	-68.0484	-2.73609	-0.183723	-166.093	-76.8697	-26.7502
287	0	31.2955	6.14013	-18.0284	75.2534	-10.2234	8.28024	60.5313	-3.39604	-15.2752	42.6974	13.5023	-37.1266	73.5784	-41.7475	37.3437	56.9018	-6.2705	-39.4772	20.326	-2.11799	0.0793006	10.2782	0.114716	-16.9468	-12.6077	1.57675	-12.866	-0.152563	-0.000566519	0.0167351	-0.468041	0.0801825	0.603768	1.4299	0.935359	1.90458	1862.05	3343.08	-201.765	1204.87	2253.53	1348.97	2721.61	2112.72	-1719.38	-13.6551	-1.30266e-15	-4.29679	-72.7917	3.84406	-0.389856	-179.377	-60.342	-34.9131
288	0	31.34	6.49787	-19.1046	75.1086	-9.6522	8.76647	59.8777	-3.00513	-14.3367	42.9464	13.7956	-37.6962	73.3142	-42.3657	37.8811	56.2137	-6.05893	-40.1061	20.8104	-2.25425	0.427799	10.7871	0.30269	-17.1825	-12.6125	1.53858	-13.3747	-0.153777	-0.00674892	0.0157142	-0.510882	0.0566371	0.596651	1.46032	0.902415	2.02241	1958.31	3434.24	-149.106	1237.16	2279.45	1416.47	2695	2174.44	-1703.73	-14.4576	-2.4869e-15	-4.44279	-76.6048	10.4526	-0.273834	-193.045	-41.2069	-42.5608
289	0	31.2659	6.8656	-20.1958	74.7778	-9.07279	9.37331	59.0843	-2.63802	-13.4286	43.0104	14.0176	-38.1211	72.7739	-42.9926	38.5855	55.3777	-5.91114	-40.8235	21.1931	-2.36425	0.781577	11.2073	0.530075	-17.3601	-12.5215	1.50986	-13.8443	-0.153791	-0.0132497	0.0144154	-0.546893	0.0303039	0.582678	1.4812	0.857357	2.12484	2036.65	3502	-92.4981	1258.63	2302.51	1471.15	2649.54	2233.36	-1679.77	-15.3358	5.1317e-16	-4.22609	-78.3212	16.518	0.120048	-206.66	-20.6063	-48.68
290	0	31.0853	7.23454	-21.2747	74.2518	-8.54811	10.1163	58.1469	-2.30797	-12.6369	42.8892	14.1517	-38.3753	71.9312	-43.6024	39.4856	54.3861	-5.84983	-41.6137	21.4487	-2.45057	1.13896	11.5313	0.784	-17.4586	-12.3148	1.48905	-14.265	-0.151675	-0.0187439	0.0135168	-0.572338	0.00359059	0.562436	1.4906	0.801541	2.20973	2093.38	3542.94	-34.3055	1274.53	2320.91	1511.37	2571.81	2284.15	-1645.02	-16.0301	2.96059e-16	-3.75983	-76.7052	21.3418	0.636358	-219.345	-0.26249	-52.1262
291	0	30.8121	7.58664	-22.289	73.5202	-8.14759	10.9848	57.0616	-2.02846	-12.0599	42.582	14.1784	-38.4255	70.76	-44.1605	40.5931	53.2306	-5.89637	-42.4579	21.5578	-2.52048	1.49737	11.7587	1.04219	-17.4591	-11.9758	1.47207	-14.6287	-0.146437	-0.021535	0.0140028	-0.584397	-0.0205823	0.53733	1.48666	0.73726	2.27818	2127.08	3557	23.6291	1291.03	2332.79	1538.14	2448.89	2323.02	-1596.97	-16.1979	4.8159e-15	-3.25963	-70.6062	24.2413	1.02016	-229.791	17.7983	-51.8273
292	0	30.4529	7.89331	-23.16	72.5695	-7.93886	11.9389	55.8235	-1.8125	-11.7988	42.0769	14.0736	-38.2275	69.2343	-44.6237	41.894	51.9023	-6.06834	-43.3374	21.5233	-2.58309	1.84999	11.8972	1.27591	-17.3613	-11.5065	1.45507	-14.9334	-0.137297	-0.0198883	0.0170946	-0.581631	-0.0385084	0.509963	1.46708	0.668785	2.33632	2139.4	3547.11	79.0727	1314.6	2337.14	1553.43	2274.73	2347.45	-1534.47	-15.4715	-2.21058e-15	-2.98998	-59.106	24.4678	0.976284	-236.087	31.2636	-46.7998
293	0	29.9961	8.11558	-23.784	71.3811	-7.9788	12.9122	54.4253	-1.6716	-11.9484	41.3382	13.8086	-37.7212	67.3272	-44.9417	43.3424	50.3903	-6.37681	-44.237	21.3744	-2.64476	2.18507	11.958	1.45453	-17.1921	-10.9366	1.43577	-15.1829	-0.124023	-0.0125631	0.0241196	-0.564526	-0.0467205	0.483423	1.42845	0.60017	2.39221	2134.56	3518.72	129.262	1349.97	2334.99	1559.17	2054.95	2356.5	-1459.42	-13.5408	1.69741e-15	-3.17452	-41.6966	21.3019	0.26641	-235.755	38.2256	-36.3533
294	0	29.4021	8.20617	-24.0366	69.9267	-8.30339	13.8168	52.8561	-1.61439	-12.5839	40.2987	13.3481	-36.8234	65.0107	-45.0579	44.8525	48.6805	-6.82381	-45.1484	21.1608	-2.7089	2.49208	11.9534	1.54834	-17.001	-10.3197	1.41264	-15.3886	-0.107154	0.000504375	0.0366327	-0.535537	-0.042719	0.461841	1.3673	0.535829	2.4566	2118.32	3479.36	172.522	1399.84	2329.2	1557.86	1805.26	2351.3	-1376.27	-10.2305	-5.52644e-16	-3.88346	-18.302	14.108	-1.17209	-226.353	37.1547	-20.2103
295	0	28.5972	8.11293	-23.7766	68.165	-8.91637	14.5482	51.0986	-1.64482	-13.7467	38.859	12.6506	-35.4189	62.2555	-44.91	46.2927	46.7543	-7.40015	-46.0732	20.9391	-2.77927	2.77066	11.8935	1.52855	-16.8468	-9.71731	1.3824	-15.567	-0.0882241	0.0173398	0.0562979	-0.499274	-0.0268898	0.449816	1.28042	0.478163	2.53812	2096.42	3437.57	209.359	1465.64	2323.2	1552.67	1545.42	2334.31	-1290.54	-5.56606	2.36848e-15	-4.9092	10.647	2.69796	-3.09535	-206.329	27.4028	1.08232
296	0	27.4752	7.78397	-22.8508	66.0363	-9.77746	14.9882	49.1278	-1.75938	-15.4286	36.9011	11.669	-33.349	59.0317	-44.4279	47.4766	44.5868	-8.08482	-47.0246	20.7562	-2.86088	3.03575	11.7808	1.36696	-16.7823	-9.18505	1.33915	-15.7382	-0.0697714	0.033323	0.0847986	-0.462038	-0.00422361	0.452644	1.16706	0.427092	2.64175	2073	3401.21	242.564	1547.83	2319.74	1546.27	1293.97	2308.43	-1207.48	0.201931	-3.94746e-16	-5.68134	44.3195	-11.8056	-4.86123	-176.715	9.04509	25.4071
297	0	25.9086	7.17387	-21.0984	63.46	-10.79	15.0032	46.9094	-1.94359	-17.5549	34.3153	10.3522	-30.397	55.3138	-43.5304	48.1542	42.1467	-8.84572	-48.0252	20.6361	-2.95598	3.31617	11.5991	1.03678	-16.8412	-8.75524	1.27501	-15.9145	-0.0555434	0.0405448	0.122957	-0.432755	0.0131646	0.476629	1.03036	0.376629	2.76646	2049.16	3375.71	277.575	1644.44	2319.66	1539.67	1064.78	2277.21	-1130.94	6.533	-2.21058e-15	-5.13239	81.1776	-24.8159	-5.29672	-143.6	-16.0311	47.1728
298	0	23.7695	6.25143	-18.3647	60.3394	-11.7953	14.4479	44.4018	-2.16784	-19.973	31.0379	8.65051	-26.2804	51.089	-42.1217	48.0077	39.3988	-9.64231	-49.1013	20.5703	-3.05366	3.65081	11.3024	0.519615	-17.0262	-8.42525	1.18077	-16.0913	-0.0511586	0.0279006	0.16724	-0.426622	0.00573864	0.529265	0.878343	0.312558	2.91047	2021.9	3362.1	323.252	1748.96	2321.02	1530.91	865.81	2245.55	-1062.25	12.3575	2.70401e-15	-1.47591	117.65	-26.0464	-2.49737	-119.643	-40.43	55.4321
299	0	20.9514	5.01011	-14.5396	56.5754	-12.5831	13.1846	41.5617	-2.38374	-22.4533	27.0837	6.52573	-20.6718	46.3713	-40.0941	46.6752	36.3101	-10.4302	-50.2731	20.5071	-3.11344	4.08102	10.8073	-0.17689	-17.2951	-8.14924	1.04337	-16.2331	-0.0652249	-0.0162509	0.201856	-0.472671	-0.0505233	0.618814	0.721732	0.209316	3.08435	1983.44	3354.19	392.542	1846.68	2318.48	1513.62	700.581	2219.01	-997.966	15.7565	1.89478e-15	7.68601	144.678	-1.27444	6.01754	-119.022	-42.4901	36.291
300	0	17.3795	3.48353	-9.64185	52.0931	-12.9259	11.1391	38.3547	-2.52424	-24.7086	22.5429	3.96697	-13.2971	41.2165	-37.3466	43.8491	32.8585	-11.1658	-51.5457	20.3454	-3.05416	4.63684	10.0061	-0.993555	-17.5478	-7.84074	0.842013	-16.2645	-0.109919	-0.0954106	0.188169	-0.620196	-0.172161	0.750944	0.54724	0.030525	3.32238	1921.72	3336.2	500.63	1910.83	2302.73	1476.33	572.259	2198.48	-926.133	14.15	3.78956e-15	23.4889	142.25	57.9583	21.4449	-134.033	21.1889	-14.9192
301	0	13.002	1.76626	-3.95316	46.869	-12.6395	8.38407	34.7671	-2.51048	-26.4325	17.5046	1.01153	-4.17204	35.7337	-33.8216	39.4747	29.0424	-11.811	-52.9059	19.9365	-2.77036	5.31657	8.82775	-1.80098	-17.626	-7.38279	0.548427	-16.084	-0.195777	-0.192032	0.0754859	-0.910821	-0.356115	0.928036	0.29218	-0.243202	3.65191	1822.37	3282.06	656.805	1905.31	2261.84	1403.11	480.918	2168.67	-825.596	5.32703	1.26319e-15	42.2392	84.7856	147.162	40.2664	-113.087	192.069	-79.5491
302	0	7.79189	0.0320046	1.87506	40.9424	-11.6532	5.1881	30.8159	-2.26695	-27.3501	11.9211	-2.22571	6.06395	30.0893	-29.5414	33.95	24.8884	-12.3335	-54.3253	19.1024	-2.19883	6.05738	7.32767	-2.422	-17.3308	-6.63175	0.148375	-15.591	-0.316568	-0.26756	-0.135577	-1.27707	-0.575004	1.15026	-0.0927674	-0.54775	3.99415	1671.36	3158.07	849.399	1798.35	2183.26	1277.82	405.079	2092.01	-676.316	-10.9002	7.57912e-15	55.3898	-23.1889	251.675	54.3778	-4.07378	437.2	-121.982
303	0	1.82378	-1.47714	6.91845	34.3998	-10.0668	1.93987	26.5568	-1.74219	-27.2748	5.55396	-5.50074	16.0217	24.4816	-24.6156	28.0646	20.4591	-12.7073	-55.7651	17.6819	-1.41801	6.69657	5.70359	-2.71377	-16.4721	-5.4536	-0.315122	-14.6838	-0.439221	-0.278027	-0.351732	-1.51199	-0.753084	1.3995	-0.519001	-0.726385	4.16508	1461.72	2931.49	1031.55	1575.49	2051.09	1091.35	296.73	1924.81	-478.489	-31.2057	2.52637e-15	55.0253	-128.662	338.071	56.8033	162.757	622.461	-118.965
304	0	-4.59285	-2.53094	10.3794	27.357	-8.16911	-1.03373	22.088	-0.927873	-26.1639	-1.7773	-8.39361	24.0467	19.0815	-19.2209	22.5984	15.8572	-12.9122	-57.1808	15.6118	-0.661264	6.97064	4.1792	-2.64468	-14.9267	-3.83461	-0.721585	-13.2419	-0.521168	-0.182653	-0.487332	-1.49733	-0.774462	1.62519	-0.834496	-0.667627	4.07205	1207.07	2584.14	1129.06	1241.18	1845.78	849.548	120.811	1651.02	-263.885	-50.3923	1.01055e-14	37.5288	-197.957	356.37	45.0222	318.446	626.271	-77.9937
305	0	-10.9301	-3.04595	12.0438	19.9794	-6.38076	-3.60834	17.5505	0.132705	-24.1573	-9.70838	-10.4224	29.1218	13.9891	-13.5924	17.9581	11.2263	-12.9383	-58.5258	12.9764	-0.150151	6.62494	2.89203	-2.2904	-12.672	-1.9703	-0.924766	-11.1672	-0.536989	-0.00931892	-0.539278	-1.29637	-0.618164	1.77816	-0.950749	-0.408041	3.78075	942.914	2124.4	1082.58	826.793	1555.1	578.774	-109.34	1299.2	-83.4666	-64.3285	3.78956e-15	9.21243	-239.384	301.414	25.4567	409.682	451.063	-32.4075
306	0	-16.7098	-3.14657	12.3665	12.5314	-5.10637	-5.86438	13.1206	1.3543	-21.5692	-17.2437	-11.3712	31.3298	9.24907	-8.02333	14.1609	6.74106	-12.7938	-59.7552	9.97013	0.072027	5.57987	1.88669	-1.78585	-9.81254	-0.231263	-0.863092	-8.49361	-0.481841	0.126508	-0.536098	-0.986065	-0.383928	1.8022	-0.836122	-0.0819952	3.36136	700.156	1590.61	890.034	399.487	1185.9	321.573	-338.663	916.778	23.8451	-69.3767	4.42115e-15	-14.2266	-253.993	227.238	10.6593	387.61	203.682	-8.71437
307	0	-21.741	-3.07195	12.1273	5.38231	-4.55274	-7.99224	8.99089	2.63475	-18.817	-23.4231	-11.44	31.4858	4.90232	-2.83987	11.0281	2.58601	-12.5114	-60.8325	6.86556	0.108646	4.01365	1.16593	-1.26404	-6.62982	1.01241	-0.607183	-5.48667	-0.369785	0.161006	-0.503267	-0.640588	-0.158519	1.66224	-0.544731	0.208726	2.84535	487.825	1046.16	609.163	42.5233	778.821	121.427	-506.247	547.844	52.8412	-62.4771	1.5474e-14	-24.1157	-249.144	178.513	3.38858	266.575	-18.6372	-5.28835
308	0	-26.0951	-3.03448	12.0069	-1.07216	-4.64491	-10.1778	5.34017	3.8835	-16.3076	-27.9146	-11.0117	30.5058	1.02513	1.65316	8.36064	-1.07222	-12.1494	-61.7347	4.02936	0.0731615	2.30931	0.723542	-0.812446	-3.60308	1.6106	-0.292603	-2.65057	-0.230133	0.125015	-0.455018	-0.331732	0.028919	1.39246	-0.175661	0.433244	2.2768	309.278	568.413	326.708	-186.957	410.202	3.89252	-586.733	240.106	31.5834	-43.9083	5.68434e-15	-23.4699	-241.13	158.531	-1.63821	106.95	-187.564	-11.2871
309	0	-29.9595	-3.14822	12.3718	-6.51175	-5.10747	-12.517	2.30452	5.0392	-14.3413	-30.9452	-10.4029	29.0753	-2.26563	5.23052	6.02716	-4.1107	-11.7815	-62.4526	1.85254	0.0153653	0.885122	0.514202	-0.478375	-1.26735	1.69858	-0.0276068	-0.534536	-0.0905528	0.070344	-0.395884	-0.0997691	0.173346	1.05834	0.179858	0.5838	1.70354	174.899	223.56	114.473	-288.689	151.219	-37.7025	-597.083	33.9538	0.161957	-18.5607	3.78956e-15	-18.402	-237.479	150.284	-7.25661	-39.7232	-308.435	-20.4021
310	0	-33.5387	-3.43245	13.279	-10.7436	-5.63105	-14.9834	-0.041727	6.07201	-13.0703	-32.9616	-9.79967	27.6152	-4.84287	7.78174	3.98023	-6.46631	-11.4816	-62.9864	0.54277	-0.0504492	-0.0223721	0.421967	-0.273929	0.0884663	1.52326	0.141095	0.587257	0.0294574	0.0300876	-0.329009	0.0416448	0.27388	0.720927	0.450858	0.654766	1.16557	91.2728	31.1484	-4.69193	-312.063	18.2076	-36.7346	-555.311	-68.7067	-18.1632	6.09447	2.52637e-15	-13.8258	-235.576	136.777	-13.2225	-142.42	-387.765	-30.5797
311	0	-37.0087	-3.84433	14.5809	-13.7025	-6.0003	-17.452	-1.6926	6.97489	-12.5037	-34.3939	-9.28966	26.3473	-6.61763	9.31429	2.23356	-8.14055	-11.3046	-63.341	-0.00981408	-0.102003	-0.435745	0.326146	-0.167878	0.583857	1.24004	0.207725	0.850614	0.115785	0.0178641	-0.258573	0.0985071	0.332999	0.42695	0.594948	0.65016	0.696544	49.0406	-42.0696	-50.5932	-307.201	-23.7325	-25.3286	-462.452	-102.397	-22.6202	23.7519	2.52637e-15	-12.7734	-228.152	108.06	-18.9255	-188.841	-429.031	-41.0586
312	0	-40.4696	-4.30868	16.0296	-15.4363	-6.13481	-19.7567	-2.70741	7.75121	-12.5316	-35.5532	-8.90201	25.3633	-7.57994	9.9341	0.825679	-9.19522	-11.2732	-63.5269	-0.118771	-0.115313	-0.517542	0.1891	-0.106317	0.578119	0.890364	0.188001	0.626556	0.15755	0.0352507	-0.188913	0.0927846	0.358097	0.206515	0.606197	0.588613	0.326408	27.6328	-49.46	-54.7111	-286.053	-20.1945	-16.4314	-328.954	-101.494	-19.5138	31.0431	6.31594e-15	-16.1775	-207.677	61.9696	-23.9266	-184.323	-437.22	-50.1516
313	0	-43.881	-4.73875	17.352	-16.0938	-6.065	-21.7483	-3.20124	8.40624	-12.9538	-36.598	-8.63523	24.6761	-7.81278	9.81841	-0.210016	-9.74231	-11.3726	-63.565	-0.0856347	-0.0903283	-0.431454	0.0467957	-0.05069	0.40381	0.484944	0.113846	0.262553	0.149712	0.0762331	-0.122591	0.0565667	0.359911	0.0700058	0.512835	0.495561	0.0734628	9.14525	-33.3619	-41.4252	-235.512	-3.80248	-9.40488	-184.167	-81.7559	-12.092	27.4823	-2.52637e-15	-23.0907	-169.062	2.75658	-27.5407	-148.529	-420.622	-55.1582
314	0	-47.0123	-5.0543	18.3098	-15.9078	-5.8807	-23.3294	-3.32827	8.94552	-13.5128	-37.5356	-8.47393	24.2566	-7.47609	9.18806	-0.860981	-9.92823	-11.5568	-63.4907	-0.0800863	-0.0506583	-0.288399	-0.053187	0.00705331	0.245115	0.0632482	0.0236376	-0.0377066	0.0977301	0.128973	-0.0608049	0.0208718	0.349405	0.0081641	0.363277	0.395072	-0.0668043	-14.0152	-16.1767	-24.8299	-148.652	8.35061	-1.07722	-61.6308	-48.3659	-1.28853	15.2227	-0	-31.2414	-112.561	-60.8519	-28.8983	-105.995	-389.305	-54.0955
315	0	-49.4699	-5.19868	18.7444	-15.1638	-5.67974	-24.4576	-3.25769	9.37843	-13.9394	-38.2549	-8.39713	24.0559	-6.77153	8.2779	-1.13903	-9.91176	-11.7637	-63.3508	-0.0877051	-0.00341178	-0.100627	-0.0987181	0.0535454	0.0817218	-0.292786	-0.0503303	-0.280113	0.0199486	0.177679	-0.00476992	0.0053825	0.333647	-0.0029116	0.207182	0.30253	-0.120412	-33.9115	-1.26319e-15	-4.96402	-46.2543	18.9781	7.1427	22.0363	-2.62989	11.1421	-1.31849	-0	-37.8109	-45.4076	-117.851	-27.4993	-75.0372	-351.378	-47.1782
316	0	-50.833	-5.1452	18.5837	-14.1565	-5.53348	-25.1294	-3.14607	9.72088	-14.0054	-38.5944	-8.3807	24.0128	-5.90265	7.30477	-1.07966	-9.83828	-11.9329	-63.1913	-0.20738	0.00341578	-0.0389959	-0.087512	0.099447	0.10079	-0.569513	-0.0888202	-0.282439	-0.0575475	0.207162	0.0426674	0.0145879	0.314828	0.00883157	0.0823935	0.224076	-0.122119	-57.522	1.26319e-15	-1.01559	59.6867	14.7085	16.7971	65.0356	39.6168	21.1986	-16.7267	2.52637e-15	-40.4539	19.9859	-158.071	-23.6774	-62.2412	-311.502	-36.671
